site,mean_wind,lat,long
9134,8.376588562122013,16.935326,-65.63333
9135,8.365328199920853,16.962318,-65.63342
9136,8.353105989888736,16.989311,-65.633514
9137,8.342506398685106,17.016273,-65.633606
9138,8.330333983461987,17.043243,-65.63373
9139,8.319019115,17.07026,-65.63382
9140,8.307502096069198,17.097221,-65.63391
9141,8.295950814382795,17.124184,-65.63403
9142,8.284577348,17.151176,-65.634125
9143,8.273189865,17.178162,-65.63422
9144,8.261255331,17.20514,-65.63434
9145,8.248972303160137,17.232101,-65.63443
9146,8.236309763847803,17.259087,-65.63452
9147,8.223298403,17.286064,-65.63461
9148,8.209456749,17.313042,-65.634735
9149,8.19465295,17.340012,-65.63483
9150,8.179598697013436,17.366997,-65.63492
9151,8.164131616404001,17.393982,-65.63501
9152,8.149045670144842,17.420944,-65.63513
9153,8.133411045092362,17.44793,-65.63522
9154,8.119645444628407,17.474907,-65.635315
9155,8.103191294544427,17.501884,-65.63544
9156,8.088632989671918,17.528847,-65.63553
9157,8.071502036951244,17.55584,-65.63562
9158,8.057051634652725,17.58281,-65.63574
9159,8.038560527481952,17.609772,-65.63583
9160,8.023682811291382,17.63675,-65.635925
9161,8.004475731170578,17.663734,-65.63605
9162,7.985898453,17.690704,-65.63614
9163,7.961973436,17.717674,-65.63623
9164,7.935586504,17.744652,-65.63635
9165,7.903501043031222,17.771622,-65.636444
9166,7.867718465807452,17.798592,-65.636536
9167,7.832404510704879,17.825562,-65.63666
9168,7.791810034,17.852554,-65.63675
9169,7.749559303587942,17.879509,-65.63684
9170,7.702149046146063,17.906479,-65.63693
9171,7.650601353163367,17.933464,-65.637054
9172,7.592112882622807,17.960419,-65.637146
9173,7.519994831407868,17.987389,-65.63724
9174,7.436087229232136,18.014366,-65.63733
9175,7.317835380486303,18.041328,-65.63745
9176,7.223711876252777,18.068298,-65.63754
9177,7.107640632264635,18.095268,-65.637634
9178,7.118772103388454,18.12223,-65.63776
9179,7.225955752910002,18.1492,-65.63785
9180,7.111684302574271,18.176163,-65.63794
9181,6.992202434727199,18.203125,-65.63806
9182,6.892230896344802,18.230087,-65.63815
9183,6.805151281790335,18.257072,-65.638245
9184,6.820446438561485,18.284027,-65.63837
9185,6.863084805018538,18.310982,-65.63846
9186,6.972713981250121,18.33796,-65.63855
9187,7.131666276610195,18.364922,-65.63867
9188,7.2930259224819824,18.391876,-65.63876
9189,7.393214209521615,18.418846,-65.638855
9190,7.466577968,18.445808,-65.63898
9191,7.520026923419775,18.472763,-65.63907
9192,7.565664425096253,18.499725,-65.63916
9193,7.597983911192271,18.52668,-65.63928
9194,7.628484914521262,18.553642,-65.63937
9195,7.650307052465651,18.58059,-65.639465
9196,7.672803856664411,18.607544,-65.63959
9197,7.688542922634293,18.634506,-65.63968
9198,7.704256403909457,18.661476,-65.63977
9199,7.716464022342893,18.688416,-65.63989
9200,7.729861836615524,18.71537,-65.639984
9201,7.740451874672473,18.742348,-65.640076
9202,7.750526740893544,18.769295,-65.6402
9203,7.756766355195927,18.796234,-65.64029
9204,7.761605683564321,18.823189,-65.64038
9205,7.763735626731011,18.850159,-65.6405
9206,7.765572411051396,18.877106,-65.640594
9207,7.765081376995068,18.904045,-65.640686
9208,7.764562082288447,18.930992,-65.64081
9209,7.762505104665694,18.957962,-65.6409
9210,7.760520087308447,18.984917,-65.64099
9211,7.756892104,19.01184,-65.64111
9212,7.752771733332581,19.038788,-65.641205
9213,7.747810906,19.065765,-65.6413
9214,7.742621364186421,19.092705,-65.64142
9215,7.736674740395546,19.119637,-65.64151
9216,7.730619745050662,19.146576,-65.64163
9217,7.724493753352864,19.173538,-65.64172
9218,7.718985256831092,19.200485,-65.641846
9219,7.712051285948988,19.227417,-65.64194
9220,7.705726339,19.254349,-65.64203
9221,7.698508412464834,19.281311,-65.64215
9222,7.691921716983859,19.308243,-65.64224
9223,7.683417659,19.335182,-65.642334
9224,7.6766259880069025,19.36213,-65.642456
9225,7.666563166230492,19.389069,-65.64255
9226,7.659918180133403,19.415993,-65.64264
9227,7.648263075181831,19.442947,-65.64276
9228,7.640849212700407,19.46988,-65.64285
9229,7.623053810087432,19.496819,-65.642944
9230,7.613577370112009,19.523758,-65.64307
9231,7.6015070103202165,19.550682,-65.64316
9232,7.591398737521411,19.577621,-65.64325
9233,7.584749396838127,19.604553,-65.64337
9234,8.421667304,16.557693,-65.60376
9235,8.432137208542823,16.584663,-65.60388
9236,8.443569161668446,16.611649,-65.60397
9237,8.451560858316423,16.638641,-65.604065
9238,8.451543824920861,16.665619,-65.60416
9239,8.459756044328154,16.692604,-65.60425
9240,8.451726119459586,16.719582,-65.60434
9241,8.449620133521588,16.746567,-65.60443
9242,8.435084860393683,16.773552,-65.60455
9243,8.428680855330027,16.800522,-65.604645
9244,8.414366361316954,16.827515,-65.60474
9245,8.405395342468312,16.854507,-65.60483
9246,8.390626941224038,16.881477,-65.60492
9247,8.380124340423304,16.90844,-65.60501
9248,8.367057755019447,16.93544,-65.6051
9249,8.355777345121057,16.962418,-65.605225
9250,8.343644472528366,16.989388,-65.605316
9251,8.333006392642051,17.016388,-65.60541
9252,8.320968459270576,17.043358,-65.6055
9253,8.309903192773143,17.070328,-65.60559
9254,8.298101680501969,17.09732,-65.60571
9255,8.286833305769168,17.124306,-65.605774
9256,8.275250381271222,17.151276,-65.605896
9257,8.263916318417772,17.17826,-65.60599
9258,8.252152193745784,17.20523,-65.60608
9259,8.239873353482006,17.232216,-65.60617
9260,8.227235025115704,17.259201,-65.60626
9261,8.214236608,17.286148,-65.606384
9262,8.200192214999108,17.313133,-65.606476
9263,8.185339327484641,17.340134,-65.60657
9264,8.170041067091669,17.367104,-65.60666
9265,8.154412181654454,17.394058,-65.60675
9266,8.138853921942424,17.421043,-65.60684
9267,8.123066208317207,17.448036,-65.60693
9268,8.109303380640661,17.475006,-65.607056
9269,8.092725927537375,17.501968,-65.60715
9270,8.078213148933047,17.528946,-65.60724
9271,8.061106825831606,17.555939,-65.60733
9272,8.046875712,17.582916,-65.60742
9273,8.028823196804437,17.60987,-65.607544
9274,8.014759542490031,17.636864,-65.607635
9275,7.996253713216606,17.663834,-65.60773
9276,7.978718177144377,17.690804,-65.60782
9277,7.956237160016397,17.717773,-65.60791
9278,7.9323015994340595,17.744751,-65.60803
9279,7.903187354082928,17.77172,-65.60812
9280,7.871142181456891,17.798706,-65.608215
9281,7.839831420531084,17.82566,-65.60831
9282,7.8038875471488085,17.85263,-65.6084
9283,7.7670232220943145,17.879623,-65.60852
9284,7.725984313854662,17.90657,-65.60858
9285,7.682102852256774,17.93354,-65.6087
9286,7.633135205835492,17.960518,-65.608795
9287,7.571941095136627,17.98748,-65.60889
9288,7.499335123468024,18.01445,-65.60898
9289,7.392664389,18.041428,-65.60907
9290,7.309413776462071,18.06839,-65.60919
9291,7.170902395206909,18.095352,-65.60928
9292,7.161236769362178,18.122314,-65.609375
9293,7.288861238509078,18.1493,-65.60947
9294,7.213707692795507,18.176254,-65.60956
9295,7.103556762931854,18.203224,-65.60968
9296,7.006566142324447,18.230179,-65.60977
9297,6.895917146875064,18.257149,-65.60986
9298,6.919923980894022,18.284126,-65.609955
9299,7.001644463327341,18.311073,-65.61005
9300,7.090236737574395,18.338036,-65.61017
9301,7.2066962476399254,18.365013,-65.61026
9302,7.331129068041363,18.391975,-65.61035
9303,7.420779600895832,18.418915,-65.61044
9304,7.485726165893626,18.4459,-65.610535
9305,7.534671246418324,18.472855,-65.61066
9306,7.578026477078464,18.49981,-65.61075
9307,7.608533269471836,18.526764,-65.61084
9308,7.637484169653044,18.553741,-65.61093
9309,7.6578773651085825,18.580688,-65.61102
9310,7.679709734009411,18.60765,-65.611145
9311,7.694748456980709,18.634605,-65.61124
9312,7.709719039572735,18.661568,-65.61133
9313,7.721076961796423,18.688522,-65.61142
9314,7.733481741436748,18.71547,-65.61151
9315,7.742439866992965,18.742432,-65.61163
9316,7.751127586557315,18.769386,-65.611725
9317,7.7562426453685775,18.796333,-65.61182
9318,7.760792036670547,18.823288,-65.61191
9319,7.762714049218234,18.850258,-65.612
9320,7.764342599844229,18.877205,-65.61212
9321,7.763156436983792,18.904144,-65.61221
9322,7.762596440978669,18.931099,-65.612305
9323,7.760539588674595,18.958054,-65.61243
9324,7.7583422892831875,18.985,-65.61252
9325,7.754631786454278,19.011948,-65.61261
9326,7.750629019735958,19.038902,-65.6127
9327,7.745751569296762,19.065857,-65.61279
9328,7.740624056,19.092796,-65.612915
9329,7.7346841782952795,19.119736,-65.61301
9330,7.728595551830931,19.146706,-65.6131
9331,7.722481276446476,19.17363,-65.61319
9332,7.716974907807618,19.200562,-65.61328
9333,7.709972855092481,19.227524,-65.6134
9334,7.703736915656068,19.25447,-65.613495
9335,7.696775971151347,19.281395,-65.61359
9336,7.690375511762246,19.308342,-65.61371
9337,7.681925482001799,19.335297,-65.61377
9338,7.675393857306425,19.362228,-65.61389
9339,7.665435541010585,19.389168,-65.61398
9340,7.658804070289659,19.416092,-65.614075
9341,7.647013917115781,19.443047,-65.6142
9342,7.639798476526406,19.469986,-65.61429
9343,7.622112124264929,19.496902,-65.61438
9344,7.612256798579372,19.523834,-65.61447
9345,7.6002594537026225,19.550804,-65.61456
9346,7.590197398211535,19.57772,-65.614685
9347,7.583533718282387,19.604645,-65.61478
9348,8.414195805,16.557777,-65.57562
9349,8.424454479384973,16.584763,-65.575714
9350,8.435846424149112,16.611725,-65.575806
9351,8.443792345373144,16.63874,-65.5759
9352,8.442949814055826,16.66571,-65.57599
9353,8.45095905,16.692673,-65.57608
9354,8.442720499,16.719666,-65.57617
9355,8.440544456400563,16.746658,-65.57626
9356,8.425956097507065,16.773636,-65.576355
9357,8.419357873788247,16.800606,-65.57645
9358,8.405109530806794,16.827583,-65.57654
9359,8.395941251,16.854576,-65.57663
9360,8.381193166825675,16.881569,-65.57672
9361,8.370855182900497,16.908531,-65.57681
9362,8.357843539519722,16.935501,-65.576904
9363,8.346641768384883,16.96251,-65.576996
9364,8.334340772034613,16.989487,-65.57709
9365,8.323676475999815,17.016449,-65.57718
9366,8.311889847655223,17.04345,-65.57727
9367,8.300825022,17.070427,-65.57739
9368,8.288931989617861,17.097397,-65.57745
9369,8.277663190792586,17.124382,-65.577576
9370,8.265960345345565,17.15136,-65.57764
9371,8.25483315,17.178345,-65.57776
9372,8.243324035164568,17.20533,-65.57782
9373,8.231211978919685,17.232285,-65.57794
9374,8.218382403417646,17.259285,-65.57803
9375,8.205354473406887,17.286255,-65.578125
9376,8.191255023376844,17.313217,-65.57822
9377,8.176358178462163,17.340218,-65.57831
9378,8.161089367758695,17.367188,-65.5784
9379,8.145659637879364,17.394157,-65.57849
9380,8.129976579,17.421135,-65.57858
9381,8.113772255426515,17.44812,-65.578674
9382,8.099654707773444,17.47509,-65.578766
9383,8.083035632540133,17.502068,-65.57886
9384,8.068331260149716,17.529037,-65.57895
9385,8.051221155863479,17.556023,-65.57904
9386,8.037262694833222,17.583,-65.57913
9387,8.01975541,17.609962,-65.57922
9388,8.006618940596585,17.63694,-65.579315
9389,7.988614085190664,17.663925,-65.57941
9390,7.972282010554133,17.690887,-65.57953
9391,7.951446167,17.717857,-65.57959
9392,7.929979730087226,17.74485,-65.57971
9393,7.904000177782753,17.771805,-65.57977
9394,7.8756474778888705,17.798775,-65.579895
9395,7.847990216034619,17.825752,-65.57999
9396,7.816245772239972,17.85273,-65.58008
9397,7.784243287075965,17.879684,-65.58017
9398,7.748966061620401,17.90667,-65.58026
9399,7.711598432496582,17.93364,-65.58035
9400,7.671147804655702,17.960602,-65.580444
9401,7.620545834424938,17.98758,-65.580536
9402,7.5598486628214445,18.014534,-65.58063
9403,7.472709341392767,18.04152,-65.58072
9404,7.442810286292641,18.068481,-65.58081
9405,7.3415497206808995,18.095444,-65.5809
9406,7.251761722161403,18.122406,-65.58099
9407,7.305518264749189,18.149391,-65.581085
9408,7.292338654119433,18.176353,-65.58118
9409,7.196943221720026,18.203308,-65.5813
9410,7.140581193572123,18.230286,-65.58136
9411,7.063888125930487,18.257248,-65.58148
9412,7.100238473009734,18.284203,-65.58157
9413,7.153509293295275,18.311172,-65.581665
9414,7.2131927694526015,18.338135,-65.58176
9415,7.294851087437904,18.365097,-65.58185
9416,7.3741221061565385,18.39206,-65.58194
9417,7.450448684719386,18.419014,-65.58203
9418,7.508155430301853,18.445984,-65.58212
9419,7.552664809,18.472954,-65.582214
9420,7.593130022,18.4999,-65.582306
9421,7.621229802,18.526855,-65.5824
9422,7.648156425937316,18.553833,-65.58252
9423,7.666816137061138,18.580788,-65.58258
9424,7.687474086212137,18.607742,-65.5827
9425,7.701674258250773,18.634705,-65.582794
9426,7.716354818601769,18.66166,-65.582886
9427,7.726570621696442,18.688614,-65.58298
9428,7.737323781239288,18.715569,-65.58307
9429,7.744805621366323,18.742523,-65.58316
9430,7.752170122553115,18.769493,-65.58325
9431,7.7562996914402875,18.796432,-65.58334
9432,7.7601944429498815,18.823372,-65.583435
9433,7.761594238304783,18.850357,-65.58353
9434,7.7630877005773895,18.877289,-65.58362
9435,7.761722040748603,18.904236,-65.58374
9436,7.761096209,18.931206,-65.5838
9437,7.7586912637703405,18.958145,-65.58392
9438,7.755655628189149,18.985085,-65.584015
9439,7.752252528193102,19.012047,-65.58411
9440,7.748448804280881,19.038994,-65.5842
9441,7.743946265405187,19.065933,-65.58429
9442,7.738867255870943,19.092896,-65.58438
9443,7.733052460224957,19.119835,-65.58447
9444,7.726908962837641,19.146782,-65.584564
9445,7.720777115861853,19.173729,-65.584656
9446,7.714931446704632,19.200653,-65.58478
9447,7.707889919054226,19.227608,-65.58487
9448,7.702246157773869,19.254562,-65.58496
9449,7.6955437202785095,19.281487,-65.58505
9450,7.689005091241015,19.308418,-65.585144
9451,7.680419221657148,19.335396,-65.585236
9452,7.673797613240301,19.362328,-65.58533
9453,7.664103320924883,19.389252,-65.58542
9454,7.657614758594876,19.416183,-65.58551
9455,7.645709731,19.443138,-65.58563
9456,7.638620560811022,19.47007,-65.58569
9457,7.620835143520571,19.497002,-65.585815
9458,7.611375058,19.523933,-65.58591
9459,7.599393545,19.550888,-65.586
9460,7.589303542607513,19.57782,-65.58609
9461,7.582655394810276,19.604736,-65.58618
9462,8.406622487024935,16.557854,-65.547485
9463,8.416549642121158,16.584854,-65.54755
9464,8.427478763016582,16.611824,-65.54764
9465,8.435120321,16.63881,-65.54773
9466,8.434494085,16.665794,-65.54782
9467,8.442044212664051,16.692764,-65.54791
9468,8.433305547,16.719757,-65.548004
9469,8.431323849,16.746735,-65.548096
9470,8.416677399716479,16.77372,-65.54819
9471,8.410006004846878,16.800705,-65.54828
9472,8.395626519,16.82769,-65.54834
9473,8.386369329535421,16.85466,-65.54846
9474,8.371961962363045,16.881653,-65.54852
9475,8.361679322889346,16.90863,-65.548615
9476,8.348926908955459,16.935616,-65.548706
9477,8.337526871345535,16.962593,-65.5488
9478,8.324931374629793,16.98957,-65.54889
9479,8.314157077638525,17.01654,-65.54898
9480,8.302629451314013,17.043533,-65.54907
9481,8.291593962897442,17.07051,-65.54913
9482,8.279974419,17.097488,-65.549255
9483,8.268930602,17.124481,-65.54932
9484,8.257064708457031,17.151451,-65.54941
9485,8.245999065600774,17.178429,-65.5495
9486,8.234477587103118,17.205414,-65.54959
9487,8.222645192418614,17.232391,-65.54968
9488,8.209796822,17.259361,-65.549774
9489,8.196855953838298,17.286346,-65.549866
9490,8.182646619983048,17.313324,-65.54996
9491,8.167869631649136,17.340302,-65.55005
9492,8.152795719645884,17.36728,-65.55011
9493,8.137491074187384,17.394257,-65.55023
9494,8.121874905,17.421227,-65.55029
9495,8.105190819,17.448212,-65.550385
9496,8.090728660622535,17.475182,-65.550476
9497,8.074106386,17.502151,-65.55057
9498,8.059052067725311,17.529144,-65.55066
9499,8.041843163407828,17.556114,-65.55075
9500,8.028364759842477,17.583084,-65.55084
9501,8.011334687302448,17.610062,-65.550934
9502,7.999003733,17.63704,-65.551025
9503,7.981465125,17.664001,-65.55112
9504,7.9667545637278225,17.690987,-65.55121
9505,7.947459447,17.717949,-65.55127
9506,7.928257884535784,17.744926,-65.55139
9507,7.9055772164884335,17.771904,-65.55145
9508,7.880232789159453,17.798866,-65.551544
9509,7.8558590067895055,17.825829,-65.551636
9510,7.828366298313206,17.852821,-65.55173
9511,7.800702761675927,17.879784,-65.55182
9512,7.770341733426148,17.906746,-65.55191
9513,7.737823170734876,17.933739,-65.552
9514,7.704210489261294,17.960693,-65.55209
9515,7.662751735110383,17.987663,-65.552185
9516,7.612714857869937,18.01464,-65.55228
9517,7.53780592,18.041603,-65.55237
9518,7.512751233289957,18.068573,-65.55246
9519,7.4475720067905185,18.095543,-65.55255
9520,7.350799975,18.122505,-65.55261
9521,7.321223691984022,18.149467,-65.552734
9522,7.384216794675458,18.176437,-65.552795
9523,7.285527484839065,18.2034,-65.55289
9524,7.264481656132224,18.230385,-65.55298
9525,7.215391613552749,18.25734,-65.55307
9526,7.2455269353889395,18.284294,-65.55316
9527,7.282904648395575,18.311264,-65.55325
9528,7.324064600370809,18.338234,-65.553345
9529,7.380403433312719,18.365189,-65.55344
9530,7.4291280161600115,18.392159,-65.55353
9531,7.491688421442346,18.419106,-65.55362
9532,7.538443577428514,18.446083,-65.55371
9533,7.576474088005564,18.473045,-65.5538
9534,7.611915085114797,18.5,-65.553894
9535,7.636175080717003,18.526955,-65.553986
9536,7.660508875947629,18.553932,-65.55408
9537,7.677268357,18.580872,-65.55414
9538,7.696445488,18.607811,-65.55426
9539,7.709644881935607,18.634796,-65.55432
9540,7.723629595424617,18.66175,-65.55444
9541,7.732344394150606,18.68869,-65.554504
9542,7.741721589637855,18.715645,-65.554596
9543,7.747941087443121,18.742622,-65.55469
9544,7.753846685378001,18.76957,-65.55478
9545,7.7571646707041655,18.796509,-65.55487
9546,7.7602222758948844,18.823463,-65.55496
9547,7.760921797,18.850433,-65.55505
9548,7.762130024585448,18.877388,-65.555145
9549,7.760701053674744,18.904327,-65.55524
9550,7.759744873371358,18.931267,-65.55533
9551,7.756898326970574,18.958244,-65.55542
9552,7.753634780599401,18.985191,-65.55551
9553,7.750148185952942,19.012123,-65.5556
9554,7.746364389175794,19.039078,-65.555695
9555,7.741944311627165,19.066032,-65.555786
9556,7.737135217687692,19.092972,-65.55588
9557,7.7314375710870875,19.119911,-65.55597
9558,7.725428208719022,19.146866,-65.55606
9559,7.719260355352388,19.173813,-65.55615
9560,7.713162305764492,19.200752,-65.556244
9561,7.706292210567538,19.227684,-65.556335
9562,7.700894787481987,19.254631,-65.5564
9563,7.694242387258652,19.281586,-65.55652
9564,7.687588136976929,19.308517,-65.55658
9565,7.678956115935099,19.33545,-65.5567
9566,7.672380203888717,19.362404,-65.55676
9567,7.662708743754182,19.389343,-65.556885
9568,7.656445625400252,19.416267,-65.556946
9569,7.644745835698515,19.44323,-65.55707
9570,7.6377009864603895,19.470154,-65.55713
9571,7.619810943010174,19.4971,-65.55722
9572,7.610335407,19.524033,-65.55731
9573,7.598299076855146,19.550964,-65.5574
9574,7.5883615116941225,19.577904,-65.557495
9575,7.581756819268716,19.604828,-65.55759
9576,8.398996117785718,16.557938,-65.51932
9577,8.408590940096511,16.584938,-65.51941
9578,8.419148912276139,16.6119,-65.5195
9579,8.426342443712493,16.638878,-65.51959
9580,8.425991844501393,16.665878,-65.51965
9581,8.433214286,16.692856,-65.519745
9582,8.424098096372788,16.719826,-65.51984
9583,8.421972128535364,16.746826,-65.5199
9584,8.407282711,16.773796,-65.51999
9585,8.400607753836855,16.800781,-65.52008
9586,8.386039377739502,16.827766,-65.52017
9587,8.376812070540208,16.854752,-65.52026
9588,8.362736227670549,16.881721,-65.520325
9589,8.352326045,16.908707,-65.52042
9590,8.339626695252239,16.935684,-65.52051
9591,8.328200468655089,16.96267,-65.5206
9592,8.315533485514326,16.989655,-65.52069
9593,8.304714914453687,17.016624,-65.52075
9594,8.293260484,17.043594,-65.52084
9595,8.282505327,17.070595,-65.520935
9596,8.271238216810215,17.09758,-65.520996
9597,8.260346910179667,17.124542,-65.52109
9598,8.248602722181628,17.151535,-65.52118
9599,8.237582171351374,17.17852,-65.52127
9600,8.226014261167006,17.20549,-65.52136
9601,8.214400048916229,17.232468,-65.52142
9602,8.201509861017517,17.259445,-65.521515
9603,8.188724418762074,17.286415,-65.52161
9604,8.174659507024478,17.3134,-65.5217
9605,8.160302942460728,17.340385,-65.52179
9606,8.145459876157636,17.367348,-65.52185
9607,8.130036053656585,17.394333,-65.52194
9608,8.114175008018378,17.421303,-65.52203
9609,8.097423489379265,17.448288,-65.522125
9610,8.082735184041535,17.475266,-65.52222
9611,8.065929184172004,17.502228,-65.52228
9612,8.050697549,17.529205,-65.52237
9613,8.033209805616366,17.556198,-65.52246
9614,8.019878895,17.58316,-65.52255
9615,8.003352131846643,17.610138,-65.522644
9616,7.991834540839593,17.637123,-65.522705
9617,7.975017733,17.664093,-65.5228
9618,7.9621289611117785,17.691063,-65.52289
9619,7.944220785079833,17.718033,-65.52298
9620,7.927012455307337,17.74501,-65.52307
9621,7.907601733070065,17.77198,-65.52313
9622,7.884940367149947,17.798958,-65.523224
9623,7.863496083320816,17.825912,-65.523315
9624,7.839422552692829,17.852898,-65.52341
9625,7.815244272912624,17.879868,-65.5235
9626,7.7887940528934605,17.90683,-65.52356
9627,7.759771473780137,17.933815,-65.52365
9628,7.730815686925046,17.960785,-65.52374
9629,7.695675117885027,17.98774,-65.523834
9630,7.652659046413748,18.014717,-65.523926
9631,7.5771144262398735,18.041687,-65.52399
9632,7.482076286702741,18.06865,-65.52408
9633,7.377625244217353,18.09562,-65.52417
9634,7.438344481495467,18.122581,-65.52426
9635,7.363689211639925,18.149559,-65.52435
9636,7.469711351416725,18.176521,-65.524414
9637,7.362601109,18.203484,-65.524506
9638,7.357502911933563,18.230438,-65.5246
9639,7.302895580889581,18.257423,-65.52469
9640,7.329752805341859,18.284386,-65.52478
9641,7.363876082993341,18.311333,-65.52484
9642,7.396807553038469,18.338318,-65.52493
9643,7.441893753482859,18.365273,-65.525024
9644,7.475661826738721,18.392227,-65.525116
9645,7.529308837,18.419197,-65.52521
9646,7.567266399342716,18.446167,-65.52527
9647,7.599729045,18.473114,-65.52536
9648,7.630439433192633,18.500084,-65.52545
9649,7.650930925442457,18.527023,-65.52554
9650,7.672936816,18.554,-65.525635
9651,7.687614342130965,18.580956,-65.525696
9652,7.705417555,18.60791,-65.52582
9653,7.717522883670273,18.634865,-65.52588
9654,7.7304924831158015,18.661835,-65.52597
9655,7.738026277488688,18.688782,-65.52606
9656,7.746760424620078,18.715729,-65.52615
9657,7.751849518660921,18.742706,-65.526245
9658,7.756108584386473,18.769646,-65.526306
9659,7.758398362397145,18.7966,-65.5264
9660,7.760860121947505,18.823555,-65.52649
9661,7.7608007615158385,18.85051,-65.52658
9662,7.761504470053954,18.877457,-65.52667
9663,7.759715212031904,18.904411,-65.52673
9664,7.758567982532014,18.931358,-65.526855
9665,7.755470889124354,18.95832,-65.52692
9666,7.7521922277999735,18.985268,-65.52701
9667,7.748332165,19.012215,-65.5271
9668,7.744385800952898,19.039154,-65.52719
9669,7.740002355959556,19.066109,-65.52728
9670,7.735235467987122,19.093056,-65.52734
9671,7.729809137241498,19.12001,-65.527435
9672,7.723943335498406,19.146965,-65.52753
9673,7.717527184531718,19.17389,-65.52762
9674,7.7113588919584855,19.200829,-65.52771
9675,7.704603825695417,19.227783,-65.52777
9676,7.699146366538669,19.25473,-65.52789
9677,7.692532336385246,19.28167,-65.527954
9678,7.686117989367811,19.308601,-65.528046
9679,7.677571396610963,19.33554,-65.52814
9680,7.671252901809797,19.362503,-65.52823
9681,7.661746416143679,19.389427,-65.52832
9682,7.655629534,19.416351,-65.52838
9683,7.643992845647084,19.443314,-65.52847
9684,7.636788038832512,19.470245,-65.528564
9685,7.619195831357951,19.497162,-65.528656
9686,7.609357083395681,19.524109,-65.52875
9687,7.597415691616507,19.551064,-65.52884
9688,7.587491829582177,19.577988,-65.52893
9689,7.580894482366186,19.604912,-65.52899
9690,8.391660232879802,16.55803,-65.49118
9691,8.401047738104122,16.585007,-65.49124
9692,8.411325804,16.611984,-65.49133
9693,8.418069032918902,16.638985,-65.491394
9694,8.416854946389625,16.665955,-65.491486
9695,8.424211625,16.692932,-65.49158
9696,8.415039508191489,16.71991,-65.49164
9697,8.412443798357396,16.74691,-65.49173
9698,8.397670216746807,16.773895,-65.49182
9699,8.391102778,16.800858,-65.49188
9700,8.376509845,16.827835,-65.491974
9701,8.367350486342405,16.854836,-65.492065
9702,8.353423164535828,16.881813,-65.49213
9703,8.342742120597482,16.908775,-65.49222
9704,8.330008546815591,16.93576,-65.49231
9705,8.318675653702552,16.96276,-65.49237
9706,8.306217179780473,16.989738,-65.49246
9707,8.295331881713604,17.016708,-65.49255
9708,8.284002938263125,17.043678,-65.492615
9709,8.27325489,17.070679,-65.49271
9710,8.262141558528446,17.097656,-65.4928
9711,8.251509580606761,17.124626,-65.49286
9712,8.240229017773595,17.151619,-65.49295
9713,8.229332015661505,17.178604,-65.49304
9714,8.217870844743647,17.205574,-65.4931
9715,8.206426206024718,17.232552,-65.493195
9716,8.193640286874809,17.259537,-65.493286
9717,8.180951253238534,17.286499,-65.49335
9718,8.167226491880687,17.313484,-65.49344
9719,8.153230389650936,17.340454,-65.49353
9720,8.138590605168387,17.36744,-65.49359
9721,8.123119543342586,17.394417,-65.49368
9722,8.107300009915795,17.421387,-65.493774
9723,8.090587404987549,17.448364,-65.493835
9724,8.075615115109127,17.47535,-65.49393
9725,8.058586492863194,17.50232,-65.49402
9726,8.043262385142956,17.52929,-65.49408
9727,8.025750297435211,17.556282,-65.49417
9728,8.012145688754842,17.583244,-65.49426
9729,7.995687327753451,17.610207,-65.49432
9730,7.985019987292678,17.637192,-65.494415
9731,7.9694593191699425,17.66417,-65.49451
9732,7.958231285205604,17.691132,-65.49457
9733,7.9417348583533665,17.718117,-65.49466
9734,7.926320933037198,17.745079,-65.49475
9735,7.910002817012097,17.772057,-65.49481
9736,7.889806343517876,17.799034,-65.4949
9737,7.870746305081433,17.826004,-65.494995
9738,7.849405308972917,17.852959,-65.495056
9739,7.827971085971991,17.879951,-65.49515
9740,7.804240275633471,17.906914,-65.49524
9741,7.777766112680984,17.933876,-65.4953
9742,7.752150421246405,17.960861,-65.49539
9743,7.720345624022677,17.987823,-65.49548
9744,7.682319188491816,18.014786,-65.495544
9745,7.613785607926083,18.041763,-65.495636
9746,7.501186182302175,18.068733,-65.49573
9747,7.3977435021697415,18.095695,-65.49579
9748,7.528126223322161,18.122665,-65.49588
9749,7.430368716093862,18.149635,-65.49597
9750,7.537619183,18.176598,-65.49603
9751,7.4245031435839834,18.203568,-65.496124
9752,7.420284140464476,18.23053,-65.496216
9753,7.36190576,18.257492,-65.49628
9754,7.389875097377614,18.284462,-65.49637
9755,7.418782910202518,18.311417,-65.49646
9756,7.449874535529503,18.338379,-65.49652
9757,7.493011455292299,18.365356,-65.49661
9758,7.515691854,18.392311,-65.496704
9759,7.566246897859601,18.419258,-65.496765
9760,7.595983742376636,18.446243,-65.49686
9761,7.622042375718388,18.473198,-65.49695
9762,7.648356719330856,18.500153,-65.49701
9763,7.665057149583378,18.527115,-65.4971
9764,7.685118057946745,18.554077,-65.49719
9765,7.697798226655846,18.58104,-65.497284
9766,7.713828764368161,18.607994,-65.497345
9767,7.724323948872351,18.634941,-65.49744
9768,7.736180609397204,18.661919,-65.49753
9769,7.743047606183593,18.688866,-65.49762
9770,7.751154149850069,18.715813,-65.49768
9771,7.7551439452231055,18.742783,-65.49777
9772,7.757808253915913,18.76973,-65.49786
9773,7.7594249481336615,18.796684,-65.497925
9774,7.761477944540078,18.823639,-65.49802
