,lat,long
8536,19.253708,-65.81326
8537,19.280647,-65.813385
8538,19.30761,-65.81351
8539,19.334541,-65.81366
8540,19.36148,-65.81378
8541,19.388428,-65.8139
8542,19.41536,-65.814026
8543,19.442291,-65.81415
8544,19.469238,-65.81427
8545,19.496178,-65.81439
8546,19.52311,-65.814514
8547,19.550041,-65.81464
8548,19.576973,-65.81479
8549,19.603912,-65.81491
8550,16.557068,-65.772675
8551,16.584045,-65.7728
8552,16.61103,-65.77292
8553,16.638031,-65.77301
8554,16.665,-65.77313
8555,16.691978,-65.773254
8556,16.718971,-65.77338
8557,16.745949,-65.7735
8558,16.772926,-65.77362
8559,16.799911,-65.77374
8560,16.826897,-65.773865
8561,16.853867,-65.77399
8562,16.880852,-65.77411
8563,16.907837,-65.77423
8564,16.934814,-65.77435
8565,16.9618,-65.774475
8566,16.988777,-65.7746
8567,17.015755,-65.77469
8568,17.042747,-65.77481
8569,17.069717,-65.77493
8570,17.096687,-65.775055
8571,17.123688,-65.77518
8572,17.150658,-65.7753
8573,17.177635,-65.77542
8574,17.20462,-65.77554
8575,17.231598,-65.775665
8576,17.258568,-65.77576
8577,17.285545,-65.77588
8578,17.312508,-65.776
8579,17.339508,-65.77612
8580,17.366493,-65.776245
8581,17.393448,-65.77637
8582,17.42041,-65.77649
8583,17.447418,-65.77661
8584,17.474388,-65.77673
8585,17.501358,-65.776855
8586,17.52832,-65.77698
8587,17.55532,-65.7771
8588,17.58229,-65.77722
8589,17.609253,-65.77734
8590,17.636223,-65.777466
8591,17.663216,-65.77759
8592,17.690178,-65.77771
8593,17.71714,-65.77783
8594,17.744133,-65.777954
8595,17.771095,-65.778046
8596,17.798058,-65.77817
8597,17.825043,-65.77829
8598,17.852013,-65.77841
8599,17.878983,-65.778534
8600,17.90596,-65.778656
8601,17.932915,-65.77878
8602,17.959892,-65.7789
8603,17.98687,-65.77902
8604,18.013824,-65.779144
8605,18.040802,-65.77927
8606,18.067772,-65.77939
8607,18.094734,-65.77951
8608,18.121696,-65.77963
8609,18.148674,-65.779755
8610,18.175636,-65.77985
8611,18.20259,-65.77997
8612,18.22956,-65.78009
8613,18.256538,-65.78021
8614,18.283493,-65.780334
8615,18.310463,-65.78046
8616,18.337425,-65.78058
8617,18.364388,-65.7807
8618,18.39135,-65.78082
8619,18.418304,-65.780945
8620,18.445274,-65.78107
8621,18.472244,-65.78119
8622,18.499191,-65.78131
8623,18.526146,-65.78143
8624,18.553123,-65.781555
8625,18.580063,-65.78168
8626,18.607018,-65.7818
8627,18.634003,-65.78192
8628,18.660942,-65.78204
8629,18.687881,-65.782166
8630,18.714851,-65.78229
8631,18.741814,-65.78241
8632,18.768768,-65.78253
8633,18.795715,-65.78265
8634,18.822655,-65.782776
8635,18.849632,-65.7829
8636,18.876587,-65.78302
8637,18.903511,-65.78314
8638,18.930473,-65.783264
8639,18.957436,-65.78339
8640,18.984383,-65.78351
8641,19.01133,-65.78363
8642,19.038269,-65.78375
8643,19.065231,-65.783875
8644,19.092178,-65.784
8645,19.11911,-65.78412
8646,19.14605,-65.78424
8647,19.173027,-65.78436
8648,19.199951,-65.784485
8649,19.22689,-65.78461
8650,19.253845,-65.78473
8651,19.280785,-65.78485
8652,19.307716,-65.78497
8653,19.334663,-65.785095
8654,19.36161,-65.78522
8655,19.388535,-65.78534
8656,19.415482,-65.78546
8657,19.442413,-65.78558
8658,19.469353,-65.785706
8659,19.4963,-65.78583
8660,19.523224,-65.78595
8661,19.550148,-65.78607
8662,19.577103,-65.786194
8663,19.604027,-65.786316
8664,16.557167,-65.74451
8665,16.584183,-65.74463
8666,16.611145,-65.74475
8667,16.638123,-65.74487
8668,16.6651,-65.744995
8669,16.692085,-65.74509
8670,16.71907,-65.74521
8671,16.746056,-65.74533
8672,16.773033,-65.74545
8673,16.800003,-65.745544
8674,16.827003,-65.74567
8675,16.853981,-65.74579
8676,16.880959,-65.74591
8677,16.907951,-65.74603
8678,16.934921,-65.746155
8679,16.961899,-65.74625
8680,16.988884,-65.74637
8681,17.01587,-65.74649
8682,17.04284,-65.74658
8683,17.069824,-65.746704
8684,17.096802,-65.746826
8685,17.123787,-65.74695
8686,17.150772,-65.74707
8687,17.177734,-65.74719
8688,17.204712,-65.747284
8689,17.231705,-65.747406
8690,17.258675,-65.74753
8691,17.285645,-65.74765
8692,17.312645,-65.74774
8693,17.339615,-65.74786
8694,17.366585,-65.747986
8695,17.393562,-65.74811
8696,17.420547,-65.74823
8697,17.447525,-65.74835
8698,17.474495,-65.74844
8699,17.501465,-65.748566
8700,17.528458,-65.74869
8701,17.555428,-65.74881
8702,17.58239,-65.7489
8703,17.609383,-65.74902
8704,17.636353,-65.749146
8705,17.663322,-65.74927
8706,17.690292,-65.74939
8707,17.71727,-65.74951
8708,17.74424,-65.74963
8709,17.771217,-65.749725
8710,17.798187,-65.74985
8711,17.825157,-65.74997
8712,17.852135,-65.75009
8713,17.879097,-65.75018
8714,17.906052,-65.750305
8715,17.933044,-65.75043
8716,17.960014,-65.75055
8717,17.986961,-65.75067
8718,18.013947,-65.75079
8719,18.040924,-65.750916
8720,18.067879,-65.75101
8721,18.094841,-65.75113
8722,18.12181,-65.75125
8723,18.14878,-65.75137
8724,18.175758,-65.751465
8725,18.202698,-65.75159
8726,18.229668,-65.75171
8727,18.256653,-65.75183
8728,18.283615,-65.75195
8729,18.310555,-65.752075
8730,18.33754,-65.7522
8731,18.364494,-65.75232
8732,18.391449,-65.75241
8733,18.418427,-65.75253
8734,18.445381,-65.752655
8735,18.472336,-65.75278
8736,18.499298,-65.7529
8737,18.52626,-65.75299
8738,18.553215,-65.75311
8739,18.580177,-65.753235
8740,18.607132,-65.75336
8741,18.634094,-65.75348
8742,18.661057,-65.7536
8743,18.688004,-65.75372
8744,18.714973,-65.753845
8745,18.741928,-65.75394
8746,18.768867,-65.75406
8747,18.79583,-65.75418
8748,18.822784,-65.7543
8749,18.849731,-65.754425
8750,18.876694,-65.75452
8751,18.903633,-65.75464
8752,18.930588,-65.75476
8753,18.95755,-65.75488
8754,18.984482,-65.755005
8755,19.011429,-65.75513
8756,19.038399,-65.75525
8757,19.06533,-65.75537
8758,19.092278,-65.75549
8759,19.11924,-65.755615
8760,19.14618,-65.75571
8761,19.173119,-65.75583
8762,19.20005,-65.75595
8763,19.227013,-65.75607
8764,19.25396,-65.756195
8765,19.280891,-65.75629
8766,19.307816,-65.75641
8767,19.334778,-65.75653
8768,19.361725,-65.75665
8769,19.388641,-65.756775
8770,19.415573,-65.7569
8771,19.442535,-65.75702
8772,19.469467,-65.75714
8773,19.496391,-65.75726
8774,19.52333,-65.757385
8775,19.550278,-65.75751
8776,19.57721,-65.7576
8777,19.604134,-65.75772
8778,16.55729,-65.71637
8779,16.584274,-65.71649
8780,16.611252,-65.71658
8781,16.638237,-65.716705
8782,16.665215,-65.71683
8783,16.6922,-65.71692
8784,16.719177,-65.71704
8785,16.746162,-65.71716
8786,16.773163,-65.717255
8787,16.800125,-65.71738
8788,16.827095,-65.71747
8789,16.854095,-65.71759
8790,16.88108,-65.71771
8791,16.908043,-65.717834
8792,16.935036,-65.717926
8793,16.96202,-65.71805
8794,16.989006,-65.71814
8795,17.015968,-65.71826
8796,17.042946,-65.71838
8797,17.069939,-65.718506
8798,17.096931,-65.7186
8799,17.123886,-65.71872
8800,17.150856,-65.71881
8801,17.177864,-65.71893
8802,17.204842,-65.719055
8803,17.231812,-65.71918
8804,17.258781,-65.71927
8805,17.285759,-65.71939
8806,17.312752,-65.71948
8807,17.339722,-65.719604
8808,17.366692,-65.71973
8809,17.393684,-65.71985
8810,17.420654,-65.71994
8811,17.447624,-65.72006
8812,17.474602,-65.72015
8813,17.50158,-65.720276
8814,17.528557,-65.7204
8815,17.555534,-65.72052
8816,17.582512,-65.72061
8817,17.609482,-65.72073
8818,17.63646,-65.720856
8819,17.663422,-65.72095
8820,17.690407,-65.72107
8821,17.717384,-65.72119
8822,17.744347,-65.72131
8823,17.771317,-65.721405
8824,17.798302,-65.72153
8825,17.825264,-65.72162
8826,17.852234,-65.72174
8827,17.87922,-65.72186
8828,17.906181,-65.721985
8829,17.933144,-65.72208
8830,17.960121,-65.7222
8831,17.987091,-65.72232
8832,18.014053,-65.72241
8833,18.041023,-65.722534
8834,18.067993,-65.72266
8835,18.094963,-65.72278
8836,18.121933,-65.72287
8837,18.148895,-65.72299
8838,18.17585,-65.72308
8839,18.202827,-65.723206
8840,18.22979,-65.72333
8841,18.256752,-65.72345
8842,18.28373,-65.72357
8843,18.310684,-65.72366
8844,18.337646,-65.723785
8845,18.364609,-65.72388
8846,18.391579,-65.724
8847,18.418533,-65.72412
8848,18.445496,-65.72424
8849,18.47245,-65.724365
8850,18.49942,-65.72446
8851,18.526382,-65.72458
8852,18.553337,-65.72467
8853,18.580292,-65.72479
8854,18.607254,-65.724915
8855,18.634209,-65.72504
8856,18.661171,-65.72516
8857,18.68811,-65.72525
8858,18.715065,-65.72537
8859,18.742043,-65.725464
8860,18.76899,-65.725586
8861,18.795921,-65.72571
8862,18.822899,-65.72583
8863,18.849854,-65.72595
8864,18.8768,-65.72604
8865,18.903755,-65.726166
8866,18.930695,-65.72629
8867,18.95765,-65.72638
8868,18.98462,-65.7265
8869,19.011543,-65.72662
8870,19.03849,-65.726746
8871,19.06546,-65.72687
8872,19.092407,-65.72696
8873,19.119331,-65.72708
8874,19.146286,-65.72717
8875,19.173233,-65.727295
8876,19.200157,-65.72742
8877,19.22712,-65.72754
8878,19.254059,-65.72766
8879,19.28099,-65.72775
8880,19.307945,-65.727875
8881,19.334877,-65.728
8882,19.361816,-65.72809
8883,19.388763,-65.72821
8884,19.41571,-65.72833
8885,19.442635,-65.728455
8886,19.469582,-65.72858
8887,19.496506,-65.72867
8888,19.523445,-65.72879
8889,19.550385,-65.72891
8890,19.577309,-65.729004
8891,19.604248,-65.729126
8892,16.557404,-65.68823
8893,16.584381,-65.688324
8894,16.611343,-65.688446
8895,16.638351,-65.68854
8896,16.665329,-65.68866
8897,16.692291,-65.68875
8898,16.719276,-65.68887
8899,16.74627,-65.688965
8900,16.773262,-65.68909
8901,16.800232,-65.68918
8902,16.827202,-65.6893
8903,16.854187,-65.68939
8904,16.881187,-65.689514
8905,16.908157,-65.68964
8906,16.93512,-65.68973
8907,16.962135,-65.68982
8908,16.989105,-65.68994
8909,17.016083,-65.69006
8910,17.043053,-65.690155
8911,17.070053,-65.69028
8912,17.097023,-65.69037
8913,17.123993,-65.69049
8914,17.15097,-65.69058
8915,17.177979,-65.690704
8916,17.204948,-65.690796
8917,17.231903,-65.69092
8918,17.258896,-65.69104
8919,17.285873,-65.69113
8920,17.312843,-65.69122
8921,17.339828,-65.691345
8922,17.366806,-65.69147
8923,17.393784,-65.69156
8924,17.420753,-65.69168
8925,17.447723,-65.69177
8926,17.474716,-65.691895
8927,17.501694,-65.69202
8928,17.528656,-65.69211
8929,17.555634,-65.6922
8930,17.582626,-65.69232
8931,17.609581,-65.692444
8932,17.63655,-65.692535
8933,17.663544,-65.69266
8934,17.690514,-65.69275
8935,17.717476,-65.69287
8936,17.744461,-65.69299
8937,17.771431,-65.693085
8938,17.798393,-65.69318
8939,17.82537,-65.6933
8940,17.85234,-65.69342
8941,17.87931,-65.69351
8942,17.906288,-65.693634
8943,17.93325,-65.693726
8944,17.960213,-65.69385
8945,17.987198,-65.69397
8946,18.01416,-65.69406
8947,18.041122,-65.69418
8948,18.068108,-65.694275
8949,18.095062,-65.6944
8950,18.122032,-65.69452
8951,18.149002,-65.69461
8952,18.175964,-65.6947
8953,18.202927,-65.694824
8954,18.229897,-65.69495
8955,18.256851,-65.69504
8956,18.283821,-65.69516
8957,18.310799,-65.69525
8958,18.337746,-65.69537
8959,18.364708,-65.695496
8960,18.391678,-65.69559
8961,18.41864,-65.69571
8962,18.44561,-65.6958
8963,18.472572,-65.69592
8964,18.49952,-65.696045
8965,18.52649,-65.69614
8966,18.553436,-65.69626
8967,18.580376,-65.69635
8968,18.607353,-65.69647
8969,18.634315,-65.696594
8970,18.661255,-65.696686
8971,18.688225,-65.69681
8972,18.71518,-65.6969
8973,18.742119,-65.69702
8974,18.769089,-65.69714
8975,18.796043,-65.697235
8976,18.82299,-65.69736
8977,18.849953,-65.69745
8978,18.876892,-65.69757
8979,18.903847,-65.69769
8980,18.930801,-65.697784
8981,18.957748,-65.69791
8982,18.984703,-65.698
8983,19.011658,-65.69812
8984,19.038597,-65.69824
8985,19.065536,-65.69833
8986,19.092506,-65.698456
8987,19.119446,-65.69855
8988,19.146378,-65.69867
8989,19.17334,-65.69879
8990,19.20028,-65.69888
8991,19.227219,-65.699005
8992,19.254158,-65.6991
8993,19.281113,-65.69922
8994,19.308044,-65.69934
8995,19.334991,-65.69943
8996,19.36193,-65.699554
8997,19.388863,-65.699646
8998,19.41581,-65.69977
8999,19.442741,-65.69989
9000,19.469673,-65.70001
9001,19.496628,-65.7001
9002,19.523552,-65.700226
9003,19.550484,-65.70032
9004,19.57743,-65.70044
9005,19.604355,-65.70056
9006,16.557487,-65.660065
9007,16.584488,-65.66019
9008,16.61145,-65.66028
9009,16.638428,-65.6604
9010,16.66542,-65.66049
9011,16.692398,-65.66058
9012,16.719376,-65.660706
9013,16.746376,-65.6608
9014,16.773346,-65.66089
9015,16.800339,-65.66101
9016,16.827316,-65.6611
9017,16.854301,-65.661194
9018,16.881287,-65.661316
9019,16.908257,-65.66144
9020,16.935226,-65.66153
9021,16.962227,-65.66162
9022,16.989204,-65.66174
9023,17.016174,-65.661835
9024,17.043167,-65.66193
9025,17.070145,-65.66205
9026,17.097122,-65.66214
9027,17.1241,-65.66226
9028,17.151085,-65.66235
9029,17.178055,-65.662476
9030,17.20504,-65.66257
9031,17.232018,-65.66266
9032,17.258995,-65.66278
9033,17.285973,-65.66287
9034,17.31295,-65.662964
9035,17.33992,-65.663086
9036,17.366913,-65.66321
9037,17.393883,-65.6633
9038,17.42086,-65.66339
9039,17.447845,-65.66351
9040,17.474815,-65.663605
9041,17.501785,-65.6637
9042,17.52877,-65.66382
9043,17.555748,-65.66394
9044,17.58271,-65.66403
9045,17.609688,-65.66412
9046,17.636658,-65.664246
9047,17.663635,-65.66434
9048,17.690613,-65.66443
9049,17.717583,-65.66455
9050,17.744553,-65.66467
9051,17.771538,-65.664764
9052,17.798508,-65.664856
9053,17.825462,-65.66498
9054,17.852448,-65.66507
9055,17.879417,-65.66519
9056,17.906364,-65.66528
9057,17.93335,-65.665405
9058,17.960335,-65.6655
9059,17.987282,-65.66559
9060,18.01426,-65.66571
9061,18.04123,-65.6658
9062,18.0682,-65.665924
9063,18.095161,-65.666016
9064,18.122124,-65.66614
9065,18.149094,-65.66623
9066,18.176079,-65.66632
9067,18.203026,-65.66644
9068,18.229996,-65.666565
9069,18.256973,-65.66666
9070,18.283936,-65.66675
9071,18.310883,-65.66687
9072,18.337845,-65.66696
9073,18.364822,-65.66708
9074,18.391785,-65.667175
9075,18.418732,-65.6673
9076,18.445686,-65.66739
9077,18.47268,-65.66748
9078,18.499634,-65.6676
9079,18.526566,-65.667725
9080,18.55355,-65.667816
9081,18.580498,-65.66791
9082,18.607452,-65.66803
9083,18.634407,-65.66812
9084,18.661377,-65.66824
9085,18.688324,-65.668335
9086,18.715286,-65.66846
9087,18.742233,-65.66855
9088,18.769188,-65.66867
9089,18.79615,-65.66876
9090,18.823097,-65.668884
9091,18.850037,-65.668976
9092,18.877014,-65.66907
9093,18.903954,-65.66919
9094,18.930893,-65.66931
9095,18.957863,-65.6694
9096,18.984802,-65.669495
9097,19.011742,-65.66962
9098,19.038704,-65.66974
9099,19.065659,-65.66983
9100,19.09259,-65.66992
9101,19.119553,-65.670044
9102,19.146484,-65.670135
9103,19.173439,-65.67026
9104,19.200386,-65.67035
9105,19.227325,-65.67047
9106,19.254257,-65.67056
9107,19.281212,-65.670685
9108,19.308151,-65.67078
9109,19.335083,-65.6709
9110,19.362038,-65.67099
9111,19.388977,-65.67111
9112,19.415909,-65.6712
9113,19.442848,-65.671326
9114,19.469788,-65.67142
9115,19.49672,-65.67154
9116,19.523659,-65.67163
9117,19.55059,-65.67175
9118,19.577538,-65.671844
9119,19.604462,-65.67197
9120,16.557594,-65.63193
9121,16.58458,-65.63202
9122,16.61155,-65.63211
9123,16.63855,-65.6322
9124,16.665535,-65.632324
9125,16.69249,-65.632416
9126,16.719475,-65.63251
9127,16.746483,-65.63263
9128,16.77346,-65.63272
9129,16.800415,-65.63281
9130,16.8274,-65.632935
9131,16.8544,-65.633026
9132,16.881378,-65.63312
9133,16.908356,-65.63321
9134,16.935326,-65.63333
9135,16.962318,-65.63342
9136,16.989311,-65.633514
9137,17.016273,-65.633606
9138,17.043243,-65.63373
9139,17.07026,-65.63382
9140,17.097221,-65.63391
9141,17.124184,-65.63403
9142,17.151176,-65.634125
9143,17.178162,-65.63422
9144,17.20514,-65.63434
9145,17.232101,-65.63443
9146,17.259087,-65.63452
9147,17.286064,-65.63461
9148,17.313042,-65.634735
9149,17.340012,-65.63483
9150,17.366997,-65.63492
9151,17.393982,-65.63501
9152,17.420944,-65.63513
9153,17.44793,-65.63522
9154,17.474907,-65.635315
9155,17.501884,-65.63544
9156,17.528847,-65.63553
9157,17.55584,-65.63562
9158,17.58281,-65.63574
9159,17.609772,-65.63583
9160,17.63675,-65.635925
9161,17.663734,-65.63605
9162,17.690704,-65.63614
9163,17.717674,-65.63623
9164,17.744652,-65.63635
9165,17.771622,-65.636444
9166,17.798592,-65.636536
9167,17.825562,-65.63666
9168,17.852554,-65.63675
9169,17.879509,-65.63684
9170,17.906479,-65.63693
9171,17.933464,-65.637054
9172,17.960419,-65.637146
9173,17.987389,-65.63724
9174,18.014366,-65.63733
9175,18.041328,-65.63745
9176,18.068298,-65.63754
9177,18.095268,-65.637634
9178,18.12223,-65.63776
9179,18.1492,-65.63785
9180,18.176163,-65.63794
9181,18.203125,-65.63806
9182,18.230087,-65.63815
9183,18.257072,-65.638245
9184,18.284027,-65.63837
9185,18.310982,-65.63846
9186,18.33796,-65.63855
9187,18.364922,-65.63867
9188,18.391876,-65.63876
9189,18.418846,-65.638855
9190,18.445808,-65.63898
9191,18.472763,-65.63907
9192,18.499725,-65.63916
9193,18.52668,-65.63928
9194,18.553642,-65.63937
9195,18.58059,-65.639465
9196,18.607544,-65.63959
9197,18.634506,-65.63968
9198,18.661476,-65.63977
9199,18.688416,-65.63989
9200,18.71537,-65.639984
9201,18.742348,-65.640076
9202,18.769295,-65.6402
9203,18.796234,-65.64029
9204,18.823189,-65.64038
9205,18.850159,-65.6405
9206,18.877106,-65.640594
9207,18.904045,-65.640686
9208,18.930992,-65.64081
9209,18.957962,-65.6409
9210,18.984917,-65.64099
9211,19.01184,-65.64111
9212,19.038788,-65.641205
9213,19.065765,-65.6413
9214,19.092705,-65.64142
9215,19.119637,-65.64151
9216,19.146576,-65.64163
9217,19.173538,-65.64172
9218,19.200485,-65.641846
9219,19.227417,-65.64194
9220,19.254349,-65.64203
9221,19.281311,-65.64215
9222,19.308243,-65.64224
9223,19.335182,-65.642334
9224,19.36213,-65.642456
9225,19.389069,-65.64255
9226,19.415993,-65.64264
9227,19.442947,-65.64276
9228,19.46988,-65.64285
9229,19.496819,-65.642944
9230,19.523758,-65.64307
9231,19.550682,-65.64316
9232,19.577621,-65.64325
9233,19.604553,-65.64337
9234,16.557693,-65.60376
9235,16.584663,-65.60388
9236,16.611649,-65.60397
9237,16.638641,-65.604065
9238,16.665619,-65.60416
9239,16.692604,-65.60425
9240,16.719582,-65.60434
9241,16.746567,-65.60443
9242,16.773552,-65.60455
9243,16.800522,-65.604645
9244,16.827515,-65.60474
9245,16.854507,-65.60483
9246,16.881477,-65.60492
9247,16.90844,-65.60501
9248,16.93544,-65.6051
9249,16.962418,-65.605225
9250,16.989388,-65.605316
9251,17.016388,-65.60541
9252,17.043358,-65.6055
9253,17.070328,-65.60559
9254,17.09732,-65.60571
9255,17.124306,-65.605774
9256,17.151276,-65.605896
9257,17.17826,-65.60599
9258,17.20523,-65.60608
9259,17.232216,-65.60617
9260,17.259201,-65.60626
9261,17.286148,-65.606384
9262,17.313133,-65.606476
9263,17.340134,-65.60657
9264,17.367104,-65.60666
9265,17.394058,-65.60675
9266,17.421043,-65.60684
9267,17.448036,-65.60693
9268,17.475006,-65.607056
9269,17.501968,-65.60715
9270,17.528946,-65.60724
9271,17.555939,-65.60733
9272,17.582916,-65.60742
9273,17.60987,-65.607544
9274,17.636864,-65.607635
9275,17.663834,-65.60773
9276,17.690804,-65.60782
9277,17.717773,-65.60791
9278,17.744751,-65.60803
9279,17.77172,-65.60812
9280,17.798706,-65.608215
9281,17.82566,-65.60831
9282,17.85263,-65.6084
9283,17.879623,-65.60852
9284,17.90657,-65.60858
9285,17.93354,-65.6087
9286,17.960518,-65.608795
9287,17.98748,-65.60889
9288,18.01445,-65.60898
9289,18.041428,-65.60907
9290,18.06839,-65.60919
9291,18.095352,-65.60928
9292,18.122314,-65.609375
9293,18.1493,-65.60947
9294,18.176254,-65.60956
9295,18.203224,-65.60968
9296,18.230179,-65.60977
9297,18.257149,-65.60986
9298,18.284126,-65.609955
9299,18.311073,-65.61005
9300,18.338036,-65.61017
9301,18.365013,-65.61026
9302,18.391975,-65.61035
9303,18.418915,-65.61044
9304,18.4459,-65.610535
9305,18.472855,-65.61066
9306,18.49981,-65.61075
9307,18.526764,-65.61084
9308,18.553741,-65.61093
9309,18.580688,-65.61102
9310,18.60765,-65.611145
9311,18.634605,-65.61124
9312,18.661568,-65.61133
9313,18.688522,-65.61142
9314,18.71547,-65.61151
9315,18.742432,-65.61163
9316,18.769386,-65.611725
9317,18.796333,-65.61182
9318,18.823288,-65.61191
9319,18.850258,-65.612
9320,18.877205,-65.61212
9321,18.904144,-65.61221
9322,18.931099,-65.612305
9323,18.958054,-65.61243
9324,18.985,-65.61252
9325,19.011948,-65.61261
9326,19.038902,-65.6127
9327,19.065857,-65.61279
9328,19.092796,-65.612915
9329,19.119736,-65.61301
9330,19.146706,-65.6131
9331,19.17363,-65.61319
9332,19.200562,-65.61328
9333,19.227524,-65.6134
9334,19.25447,-65.613495
9335,19.281395,-65.61359
9336,19.308342,-65.61371
9337,19.335297,-65.61377
9338,19.362228,-65.61389
9339,19.389168,-65.61398
9340,19.416092,-65.614075
9341,19.443047,-65.6142
9342,19.469986,-65.61429
9343,19.496902,-65.61438
9344,19.523834,-65.61447
9345,19.550804,-65.61456
9346,19.57772,-65.614685
9347,19.604645,-65.61478
9348,16.557777,-65.57562
9349,16.584763,-65.575714
9350,16.611725,-65.575806
9351,16.63874,-65.5759
9352,16.66571,-65.57599
9353,16.692673,-65.57608
9354,16.719666,-65.57617
9355,16.746658,-65.57626
9356,16.773636,-65.576355
9357,16.800606,-65.57645
9358,16.827583,-65.57654
9359,16.854576,-65.57663
9360,16.881569,-65.57672
9361,16.908531,-65.57681
9362,16.935501,-65.576904
9363,16.96251,-65.576996
9364,16.989487,-65.57709
9365,17.016449,-65.57718
9366,17.04345,-65.57727
9367,17.070427,-65.57739
9368,17.097397,-65.57745
9369,17.124382,-65.577576
9370,17.15136,-65.57764
9371,17.178345,-65.57776
9372,17.20533,-65.57782
9373,17.232285,-65.57794
9374,17.259285,-65.57803
9375,17.286255,-65.578125
9376,17.313217,-65.57822
9377,17.340218,-65.57831
9378,17.367188,-65.5784
9379,17.394157,-65.57849
9380,17.421135,-65.57858
9381,17.44812,-65.578674
9382,17.47509,-65.578766
9383,17.502068,-65.57886
9384,17.529037,-65.57895
9385,17.556023,-65.57904
9386,17.583,-65.57913
9387,17.609962,-65.57922
9388,17.63694,-65.579315
9389,17.663925,-65.57941
9390,17.690887,-65.57953
9391,17.717857,-65.57959
9392,17.74485,-65.57971
9393,17.771805,-65.57977
9394,17.798775,-65.579895
9395,17.825752,-65.57999
9396,17.85273,-65.58008
9397,17.879684,-65.58017
9398,17.90667,-65.58026
9399,17.93364,-65.58035
9400,17.960602,-65.580444
9401,17.98758,-65.580536
9402,18.014534,-65.58063
9403,18.04152,-65.58072
9404,18.068481,-65.58081
9405,18.095444,-65.5809
9406,18.122406,-65.58099
9407,18.149391,-65.581085
9408,18.176353,-65.58118
9409,18.203308,-65.5813
9410,18.230286,-65.58136
9411,18.257248,-65.58148
9412,18.284203,-65.58157
9413,18.311172,-65.581665
9414,18.338135,-65.58176
9415,18.365097,-65.58185
9416,18.39206,-65.58194
9417,18.419014,-65.58203
9418,18.445984,-65.58212
9419,18.472954,-65.582214
9420,18.4999,-65.582306
9421,18.526855,-65.5824
9422,18.553833,-65.58252
9423,18.580788,-65.58258
9424,18.607742,-65.5827
9425,18.634705,-65.582794
9426,18.66166,-65.582886
9427,18.688614,-65.58298
9428,18.715569,-65.58307
9429,18.742523,-65.58316
9430,18.769493,-65.58325
9431,18.796432,-65.58334
9432,18.823372,-65.583435
9433,18.850357,-65.58353
9434,18.877289,-65.58362
9435,18.904236,-65.58374
9436,18.931206,-65.5838
9437,18.958145,-65.58392
9438,18.985085,-65.584015
9439,19.012047,-65.58411
9440,19.038994,-65.5842
9441,19.065933,-65.58429
9442,19.092896,-65.58438
9443,19.119835,-65.58447
9444,19.146782,-65.584564
9445,19.173729,-65.584656
9446,19.200653,-65.58478
9447,19.227608,-65.58487
9448,19.254562,-65.58496
9449,19.281487,-65.58505
9450,19.308418,-65.585144
9451,19.335396,-65.585236
9452,19.362328,-65.58533
9453,19.389252,-65.58542
9454,19.416183,-65.58551
9455,19.443138,-65.58563
9456,19.47007,-65.58569
9457,19.497002,-65.585815
9458,19.523933,-65.58591
9459,19.550888,-65.586
9460,19.57782,-65.58609
9461,19.604736,-65.58618
9462,16.557854,-65.547485
9463,16.584854,-65.54755
9464,16.611824,-65.54764
9465,16.63881,-65.54773
9466,16.665794,-65.54782
9467,16.692764,-65.54791
9468,16.719757,-65.548004
9469,16.746735,-65.548096
9470,16.77372,-65.54819
9471,16.800705,-65.54828
9472,16.82769,-65.54834
9473,16.85466,-65.54846
9474,16.881653,-65.54852
9475,16.90863,-65.548615
9476,16.935616,-65.548706
9477,16.962593,-65.5488
9478,16.98957,-65.54889
9479,17.01654,-65.54898
9480,17.043533,-65.54907
9481,17.07051,-65.54913
9482,17.097488,-65.549255
9483,17.124481,-65.54932
9484,17.151451,-65.54941
9485,17.178429,-65.5495
9486,17.205414,-65.54959
9487,17.232391,-65.54968
9488,17.259361,-65.549774
9489,17.286346,-65.549866
9490,17.313324,-65.54996
9491,17.340302,-65.55005
9492,17.36728,-65.55011
9493,17.394257,-65.55023
9494,17.421227,-65.55029
9495,17.448212,-65.550385
9496,17.475182,-65.550476
9497,17.502151,-65.55057
9498,17.529144,-65.55066
9499,17.556114,-65.55075
9500,17.583084,-65.55084
9501,17.610062,-65.550934
9502,17.63704,-65.551025
9503,17.664001,-65.55112
9504,17.690987,-65.55121
9505,17.717949,-65.55127
9506,17.744926,-65.55139
9507,17.771904,-65.55145
9508,17.798866,-65.551544
9509,17.825829,-65.551636
9510,17.852821,-65.55173
9511,17.879784,-65.55182
9512,17.906746,-65.55191
9513,17.933739,-65.552
9514,17.960693,-65.55209
9515,17.987663,-65.552185
9516,18.01464,-65.55228
9517,18.041603,-65.55237
9518,18.068573,-65.55246
9519,18.095543,-65.55255
9520,18.122505,-65.55261
9521,18.149467,-65.552734
9522,18.176437,-65.552795
9523,18.2034,-65.55289
9524,18.230385,-65.55298
9525,18.25734,-65.55307
9526,18.284294,-65.55316
9527,18.311264,-65.55325
9528,18.338234,-65.553345
9529,18.365189,-65.55344
9530,18.392159,-65.55353
9531,18.419106,-65.55362
9532,18.446083,-65.55371
9533,18.473045,-65.5538
9534,18.5,-65.553894
9535,18.526955,-65.553986
